"","YEAR","POLE_PERC","MATURE_PERC","LATE_PERC","MOSAIC_PERC","POLE_PERC_SE","MATURE_PERC_SE","LATE_PERC_SE","MOSAIC_PERC_SE","nPlots_AREA","AREA","PERIMETER","ECOMAP_200","ECOMAP_201","PROVINCE","SECTION","SUBSECTION","DOMAIN_NAM","DIVISION_N","PROVINCE_N","SECTION_NA","SUBSECTI_1","ATIntersec","Acres","Hectares","polyID"
"289",2009,50.9954729660324,39.8500762070192,3.49799091255276,5.65645991439564,6.60177919355754,6.60894778738231,6.62925503280139,6.61071964643169,174,48661256882.8,1766731.4811,180,343,"M211","M211A","M211Ae","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Mahoosic Rangely Lakes",1,1117108.74387,452077.869464,8
"290",2009,36.8573237967776,53.424826976966,7.0705103509452,2.64733887531116,15.3774282349681,15.373932578886,15.3981166014062,15.4033410942156,40,1091778034.38,326071.117443,188,366,"M211","M211A","M211Ag","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Western Maine Foothills",0,269784.24257,109177.809471,9
"291",2009,31.6083838984118,54.8865978437079,6.87315218923222,6.63186606864804,18.019269289747,18.0229209190012,18.0353869423166,18.0345606335849,31,864898410.969,533518.615687,227,423,"M211","M211B","M211Ba","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Northern Piedmont",0,213720.99805,86489.8193562,10
"292",2009,19.9276256323214,76.4628226241086,3.60955174357002,0,20.490648858276,20.4621083794985,20.5475830758191,NA,24,517488463.567,400094.240746,252,434,"M211","M211C","M211Ca","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Northern Green Mountain",0,127874.18151,51748.8452702,11
"293",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,17916319.7071,467338.758145,268,463,"211","211E","211Ec","Humid Temperate","Warm Continental","Northeastern Mixed Forest","St. Lawrence and Champlain Valley","Champlain Glacial Lake and Marine Plains",0,4427.21375746,1791.62984277,12
"294",2009,46.9648154867211,47.7193259139813,3.11571706951495,2.20014152978266,6.87641341506537,6.87368713757573,6.88119814973188,6.91256517701744,105,29490466371.9,973599.239888,310,523,"M211","M211A","M211Ad","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","White Mountains",1,677007.951605,273975.397697,13
"295",2009,41.2413536493066,44.4098605336044,10.4445326714044,3.90425314568451,18.6438629592777,18.6388829379358,18.6488160669582,18.645861276188,28,685207574.065,410875.610594,318,537,"221","221A","221Al","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Sebago-Ossipee Hills and Plains",0,169318.481518,68520.7584363,14
"296",2009,21.4168979353375,60.6700236138524,15.4463305860354,2.46674786477469,11.4463144875623,11.4446310088522,11.4480656570775,11.4708004259425,74,23104910867.1,1585924.22483,371,556,"M211","M211B","M211Bb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Southern Piedmont",1,530415.768299,214651.645848,15
"297",2009,28.8477937492167,62.4363827739476,8.71582347683568,0,14.618080499869,14.6161461454675,14.6243313737119,NA,43,13106538800.4,897118.984336,399,574,"M211","M211B","M211Bc","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Sunapee Uplands",1,300884.729118,121763.729843,16
"298",2009,20.8983965648166,67.3365449492186,8.94223970389768,2.82281878206713,8.12540289854508,8.11781707878312,8.14013960597878,8.14850639920773,115,25038207011.2,1030041.78755,418,587,"M211","M211C","M211Cd","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Southern Green Mountain",1,574798.140753,232612.554749,17
"299",2009,11.4038985322819,74.071357520282,11.9315234062765,2.59322054115968,9.28841411048925,9.2831589536693,9.2835546579194,9.29959449103393,103,30232456613.2,2026892.51544,450,633,"M211","M211C","M211Cc","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Berkshire-Vermont Upland",1,694041.703701,280868.712604,18
"300",2009,17.0034708439581,65.6642825166649,14.3826004589229,2.94964618045406,10.5804464888947,10.5734435064474,10.5828470904726,10.614827159258,85,32373430281.5,2146229.36379,472,647,"M211","M211C","M211Cb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Taconic Mountains",1,743191.696086,300759.008838,19
"301",2009,19.8352243740947,64.8954995654605,10.0495249388067,5.21975112163806,13.9192133120226,13.9232530836533,13.9313642597325,13.9466561724507,50,2055133382.7,603413.81634,474,649,"221","221B","221Bb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Taconic Foothills",0,507834.508301,205513.334143,20
"302",2009,11.7937372429832,66.4192222692173,20.1141786608491,1.6728618269504,8.00175764531747,7.99390979913925,7.99850555033726,8.01953990524201,142,62667888919.9,3395996.96075,638,779,"221","221A","221Ae","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Hudson Highlands",1,1438656.77043,582203.739104,21
"303",2009,17.6345212601202,60.5545440328369,15.2941695089176,6.51676519812531,13.9186711373714,13.9095527375541,13.9220662627554,13.9341502108421,56,31542035771.3,2677028.08296,646,790,"221","221B","221Ba","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Hudson Limestone Valley",1,724105.504392,293035.101094,22
"304",2009,48.5671794779103,34.2885470147265,17.1442735073632,0,38.067981149066,38.0581013372138,38.064874916301,NA,6,176703017.156,223067.482956,676,814,"211","211I","211Ia","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Catskill Mountains","Catskill Mountains",0,43664.2609704,17670.2994937,23
"305",2009,25.3247292251341,55.2668819700468,16.3799729569744,3.02841584784476,12.0905876747447,12.0917859561709,12.0931788217277,12.1150424536309,59,1884267054.78,603656.767131,717,853,"211","211F","211Fc","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Eastern Allegheny Plateau",0,465612.531295,188426.706262,24
"306",2009,20.647601163207,61.1804341622718,14.623841475814,3.54812319870732,20.7173468555873,20.7314639175913,20.7488684097051,20.894814877915,23,9678455959.46,1084726.0397,729,881,"221","221B","221Bd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Kittatinny-Shawangunk Ridges",1,222186.775929,89915.798114,25
"307",2009,33.3548880434207,53.389610830337,10.8607157048028,2.39478542143956,7.59086402066746,7.59234623985703,7.59579775360758,7.60943806096501,158,61464507237.2,3032238.22779,762,918,"M221","M221A","M221Ac","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Ridge and Valley",1,1411030.92831,571023.957443,26
"308",2009,0,100,0,0,NA,67.344882287971,NA,NA,3,233891213.16,207017.730059,789,954,"221","221D","221Dc","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Newark",0,57795.7843329,23389.1241015,27
"309",2009,59.0108575947961,40.9891424052039,0,0,30.6502390458545,30.6186658487992,NA,NA,10,290497429.995,267681.588271,791,951,"211","211F","211Fd","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Pocono Plateau",0,71783.4781289,29049.7429488,28
"310",2009,2.92203716727141,28.3283773777996,62.2266023622124,6.52298309271661,31.5593339977118,31.3041448784674,31.3081919149634,31.4772875000818,11,541020981.278,379092.493115,821,990,"221","221A","221Am","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Reading Prong",0,133689.273097,54102.129344,29
"311",2009,20.8050681996782,50.2284186371908,25.7168206426791,3.24969252045189,19.7761997718777,19.7654238649472,19.7845641295607,19.9140484475493,28,2261728973,892052.281746,825,1003,"221","221D","221Da","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Gettysburg Piedmont Lowland",0,558885.403464,226172.898439,30
"312",2009,29.1332493615708,46.3596439202129,19.6424367255729,4.86466999264342,13.3683862243005,13.3561593512799,13.3566188093659,13.3634897489829,55,60960932672.1,2714816.25174,827,1004,"M221","M221A","M221Ad","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Great Valley",1,1399470.44702,566345.596647,31
"313",2009,0,89.6950939809918,10.3049060190082,0,NA,52.7537505716379,53.1453157587592,NA,4,228434102.718,738136.562702,893,1058,"221","221D","221Db","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Piedmont Upland",0,56447.3152532,22843.418026,32
"314",2009,15.0055412253145,54.6498296965619,27.8910443188243,2.45358475929927,6.25209831258037,6.24800693551619,6.24236715995176,6.2627615379468,213,66925662633.2,4001953.55157,937,1097,"M221","M221D","M221Da","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Northern Blue Ridge Mountains",1,1536401.80517,621759.751264,33
"315",2009,28.1203726922523,53.2530482182815,11.6018753875421,7.02470370192414,8.59058432757216,8.58799876318034,8.58387047730682,8.59204852980583,136,80594665029.3,6080161.9395,1019,1175,"M221","M221A","M221Ab","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Great Valley of Virginia",1,1850198.9217,748748.9389,34
"316",2009,13.1585830750787,57.3488255016979,28.2033432985341,1.28924812468944,12.1003585101553,12.0928760712583,12.0888847709763,12.1662800821232,65,35366794325.2,2508208.44375,1022,1177,"221","221D","221De","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Northern Piedmont",1,811909.878907,328568.270786,35
"317",2009,46.3416498719465,53.6583501280535,0,0,69.9807251242673,69.9528256188187,NA,NA,2,73540579.7495,391677.050662,1041,1194,"221","221D","221Dd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Triassic Basins",0,18172.3514826,7354.08973076,36
"318",2009,30.0763031651738,53.2717655380771,14.3129601513989,2.33897114535024,5.99154371512561,5.99312483862383,5.99469686313509,6.00125074816276,215,67705985195.9,2552005.1041,1060,1206,"M221","M221A","M221Aa","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Ridge and Valley",1,1554315.54628,629009.18509,37
"319",2009,36.1229691648282,52.6907717002116,8.96755785815367,2.21870127680652,17.3648537815882,17.3834488803328,17.4067554381126,17.3729003603716,35,1465417881.38,756520.343672,1135,1289,"231","231I","231Ib","Humid Temperate","Subtropical","Southeastern Mixed Forest","Central Appalachian Piedmont","Lynchburg Belt",0,362112.572613,146541.759011,38
"320",2009,0,85.6479790262671,13.0558469629458,1.29617401078712,NA,38.4449532563503,38.4096777082922,38.7031157736025,7,203773157.609,683810.759135,1225,1359,"M221","M221C","M221Cb","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Cumberland Mountains","Eastern Coal Fields",0,50353.8357549,20377.4743617,39
"321",2009,3.19934788700428,87.8161433636076,7.32921574413661,1.65529300525149,25.7054209258567,25.6737190964679,25.6769765188631,25.675335639424,15,742220147.787,436121.44388,1232,1381,"M221","M221B","M221Be","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Allegheny Mountains","Western Allegheny Mountain and Valley",0,183406.661585,74222.0426347,40
"322",2009,0.331491249279455,73.0153434261749,23.2430553447786,3.41010997976712,27.0023161482383,26.8434958207255,26.8370185460694,27.0023161482383,16,528512343.335,497240.891198,1391,1511,"M221","M221D","M221Db","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Central Blue Ridge Mountains",0,130598.19039,52851.2125532,41
"323",2009,19.066994203363,57.2988343705333,21.3293388254168,2.30483260068687,4.77524266078354,4.77511534174864,4.77553224342674,4.78771294135495,369,114899866483,3657874.60236,1465,1581,"M221","M221D","M221Dc","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Southern Blue Ridge Mountains",1,2637737.9817,1067454.68919,42
"324",2009,0,0,0,100,NA,NA,NA,100.653141439226,1,47382559.6696,367672.584936,1521,1612,"221","221J","221Jc","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Holston Valley",0,11708.4878439,4738.25692275,44
"325",2009,17.6421059371434,51.2267950376792,29.5333518807338,1.59774714444362,4.61082890488021,4.61674937509042,4.63115374536249,4.65714496877612,240,80992708377.6,2246946.11489,1542,1630,"M221","M221D","M221Dd","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Metasedimentary Mountains",1,1859336.73961,752446.882611,45
"326",2009,20.6723282661843,54.406114679023,23.2967639524772,1.62479310231548,21.4569086125191,21.4335095696306,21.4395005421212,21.6057624710145,24,994803185.76,800064.186106,1589,1657,"221","221J","221Jb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Sandstone Hills",0,245821.211398,99480.3148107,46
"327",2009,18.5024919059215,67.5528383789495,9.30548658151099,4.63918313361794,20.436523436354,20.432420572511,20.4298689737329,20.4780052491978,24,633408865.706,342085.591116,1747,1799,"231","231A","231Ag","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Hills",0,156518.700566,63340.8708612,48
"328",2009,15.5051662774629,62.66328654324,14.8239331714124,7.00761400788463,21.7593267229584,21.7271029172559,21.7204940121234,21.8107651004791,22,602027990.916,832582.74797,1748,1801,"231","231A","231Ac","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Plains",0,148764.359215,60202.8002511,49
"329",2009,0,70.4410529562884,29.5589470437116,0,NA,57.1505519493871,56.8767371630826,NA,4,133518708.529,672812.62891,1750,1802,"231","231A","231Ab","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Piedmont Ridge",0,32993.2361935,13351.8889786,50
"330",2010,0,100,0,0,NA,103.228941259056,NA,NA,1,102326580.547,429941.553185,47,143,"211","211A","211Aa","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Aroostook Hills and Lowlands","Aroostook Hills",0,25285.4445082,10232.6563501,1
"331",2010,73.2750043948786,17.597995990962,4.80021663726945,4.32678297688993,19.1366516973702,19.1389378553929,19.1539594246372,19.1506431258312,26,893239567.773,491042.875571,56,154,"M211","M211A","M211Ab","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","St. John Upland",0,220724.266966,89323.941735,2
"332",2010,63.3281673529494,28.5437636093356,2.03103933016444,6.09702970755059,5.56758667992208,5.56983564078203,5.58813669397945,5.57205573562198,234,65429303742,1609035.8431,105,223,"M211","M211A","M211Ac","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Maine Central Mountains",1,1502050.13182,607858.122271,3
"333",2010,64.0093465587177,35.9906534412823,0,0,43.5526112229098,43.5548474059821,NA,NA,5,65228745.2921,481619.825375,106,226,"211","211B","211Bb","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Maine - New Brunswick Foothills and Lowlands","Maine-New Brunswick Lowlands",0,16118.3787885,6522.87647189,4
"334",2010,57.5878558382492,36.9332812960428,2.14403671110674,3.33482615460122,11.36613826875,11.3687816437479,11.4049835276975,11.3853917454239,72,1936680480.28,338653.742491,118,237,"211","211B","211Ba","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Maine - New Brunswick Foothills and Lowlands","Central Maine Foothills",0,478564.205683,193668.06293,5
"335",2010,64.2592506386457,32.0280180270518,0,3.7127313343025,12.6014440050492,12.5990215964488,NA,12.6184324012242,59,16868893979.3,1308523.65785,131,264,"M211","M211A","M211Af","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Connecticut Lakes",1,387256.519268,156717.153211,6
